Commodity Type,ADM2_PCODE,Province,2021S1,2021S2,2022S1,2022S2,2023S1,2023S2,2024S1,2024S2,2025S1,2025S2,2026S1
Irrigated Palay Production,0305400000,Pampanga,234214.91,242759.69,250742.79,223596.65,254925.18,208601.1,210115.82,211470.93,224161.01,194747.74,240268.32
Irrigated Palay Production,0306900000,Tarlac,254550.0,331066.81,247051.0,339293.56,246072.0,346406.23,245069.0,358689.0,254407.45,352856.0,260007.43
Irrigated Palay Production,0307100000,Zambales,48977.33,68507.83,46599.28,55421.56,51099.32,54866.5,50182.27,56680.82,55425.0,62270.44,54702.88
Irrigated Palay Production,0307700000,Aurora,57571.0,52689.0,58051.0,43585.0,53074.0,43690.12,46729.1,34865.0,52241.23,28939.88,47916.4
Irrigated Palay Production,0401000000,Batangas,12116.0,14608.84,11273.16,16096.45,14309.0,18109.66,9141.0,8047.99,13602.0,7114.0,8380.0
Irrigated Palay Production,0402100000,Cavite,12771.66,14318.0,11955.17,10789.41,10812.42,9855.67,8560.65,6645.33,12283.5,6535.25,9097.25
Irrigated Palay Production,0403400000,Laguna,73579.14,43253.17,80927.0,43564.01,93450.06,48603.61,79755.28,31454.39,120800.26,42758.7,86359.88
Irrigated Palay Production,0405600000,Quezon,67243.0,60114.0,67037.0,46927.0,68428.0,63838.0,63083.58,31200.87,60458.85,41751.0,68608.03
Irrigated Palay Production,0405800000,Rizal,13144.12,8638.04,13739.0,8013.86,12765.0,8754.02,10578.5,6579.32,8699.0,8186.69,10452.36
Irrigated Palay Production,0500500000,Albay,95269.0,95458.0,99622.0,93835.0,100034.55,96091.8,93998.2,80050.6,95497.0,81765.61,85958.57
Irrigated Palay Production,0501600000,Camarines Norte,37889.6,41317.28,34419.11,39237.94,32481.32,39347.46,32132.24,26750.86,31845.11,29358.9,31269.34
Irrigated Palay Production,0501700000,Camarines Sur,258958.0,277484.0,236758.0,278102.0,230390.0,273463.0,233867.0,259608.0,239072.0,256005.0,242605.0
Irrigated Palay Production,0502000000,Catanduanes,6622.63,6466.86,6870.61,5934.37,3701.86,4525.81,5271.79,3381.41,6039.8,5628.7,4484.86
Irrigated Palay Production,0504100000,Masbate,23446.0,16546.0,20563.0,14603.0,21438.2,14848.0,17960.11,13811.0,27435.0,16150.0,34349.0
Irrigated Palay Production,0506200000,Sorsogon,56030.0,57711.0,55640.0,53708.45,53013.96,53704.79,55785.64,36818.02,38632.37,41873.07,42746.09
Irrigated Palay Production,0600400000,Aklan,23217.0,35865.25,29806.56,33486.01,22229.19,28531.31,18787.0,28068.0,21463.0,22375.0,21049.63
Irrigated Palay Production,0600600000,Antique,68305.0,112686.0,67593.0,115087.97,66148.17,94573.6,56825.64,67853.92,79682.49,62603.49,68114.93
Irrigated Palay Production,0601900000,Capiz,52734.28,64369.88,44369.3,59629.36,48630.47,43120.35,47148.05,43915.53,44094.37,50827.01,46425.63
Irrigated Palay Production,0603000000,Iloilo,174795.0,242086.0,163638.0,251205.0,164858.87,290685.35,155340.66,180169.0,173382.5,220318.14,152595.66
Irrigated Palay Production,0607900000,Guimaras,4807.0,10927.0,5239.0,11370.0,6159.0,10498.0,4181.0,11053.0,4199.0,11671.0,4051.0
Irrigated Palay Production,0701200000,Bohol,71120.0,61729.0,47762.0,62676.85,70795.0,65630.87,69233.0,77038.44,97078.69,66753.58,78963.33
Irrigated Palay Production,0702200000,Cebu,5807.0,5415.0,4457.63,6175.13,5088.0,5596.0,3889.32,4920.0,5398.7,5748.0,3541.5
Irrigated Palay Production,0802600000,Eastern Samar,3277.08,12529.0,2393.14,9514.55,3561.29,9406.0,3041.58,9131.8,2859.85,7897.5,4746.5
Irrigated Palay Production,0803700000,Leyte,166548.47,175143.12,159963.0,178317.93,169070.12,177795.29,163868.81,186466.74,165226.15,180695.0,164029.0
Irrigated Palay Production,0804800000,Northern Samar,5513.0,2835.0,5090.0,2889.81,4976.76,2869.0,4894.0,2682.0,4874.0,2714.0,4786.0
Irrigated Palay Production,0806000000,Samar (Western Samar),10676.01,9629.75,8813.05,11400.0,7798.53,12451.0,8483.75,11380.01,10379.89,11427.01,4374.46
Irrigated Palay Production,0806400000,Southern Leyte,43616.0,30229.0,28958.0,29068.65,29877.7,27746.0,30270.0,25334.0,24144.4,23752.0,23201.0
Irrigated Palay Production,0807800000,Biliran,25629.5,27593.0,26095.26,26484.0,25698.0,26008.0,25508.0,25918.0,25270.0,22292.0,18100.0
Irrigated Palay Production,0906600000,Sulu,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Irrigated Palay Production,0907200000,Zamboanga del Norte,23187.48,44559.56,22716.82,39689.48,22012.42,36931.96,22359.65,37420.03,32355.62,34707.82,30300.31
Irrigated Palay Production,0907300000,Zamboanga del Sur,147124.27,128825.01,128338.48,141227.89,165796.44,141977.31,158525.44,146888.47,165965.26,143717.53,171182.83
Irrigated Palay Production,0907400000,Zamboanga City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5120.28,11216.6,11009.11
Irrigated Palay Production,0908300000,Zamboanga Sibugay,34934.06,51045.59,32662.58,54492.34,41012.72,51710.17,34308.48,47305.12,43714.55,50093.96,42633.89
Irrigated Palay Production,1001300000,Bukidnon,188329.53,252634.0,189539.05,258632.15,191169.08,258961.5,178892.33,262170.0,184435.18,264447.6,184834.54
Irrigated Palay Production,1001800000,Camiguin,977.5,1108.1,1166.01,1002.08,1296.6,1126.94,1219.98,838.89,1084.76,1101.38,993.0
Irrigated Palay Production,1003500000,Lanao del Norte,73375.4,92159.4,71216.3,100208.0,72287.56,101489.09,68248.64,97599.25,83209.35,99690.77,89801.1
Irrigated Palay Production,1004200000,Misamis Occidental,37975.0,42740.0,36147.0,42023.61,35243.0,40716.0,34038.0,40459.0,37486.0,40613.0,35251.2
Irrigated Palay Production,1004300000,Misamis Oriental,9605.74,10290.6,9940.34,11040.5,10488.5,11806.8,9440.09,11535.02,7216.49,11356.0,8558.3
Irrigated Palay Production,1102300000,Davao del Norte,55481.68,67985.04,60024.98,66964.74,67363.46,63712.0,61409.06,67386.35,67760.79,68562.92,69325.96
Irrigated Palay Production,1102400000,Davao del Sur,64650.0,69941.41,63192.16,75780.49,66787.5,74706.0,69827.29,80184.76,70595.61,73795.62,69543.76
Irrigated Palay Production,1102500000,Davao Oriental,30302.26,30960.85,30961.72,30191.92,31013.7,30076.33,31044.27,30331.69,30949.92,30190.99,28754.63
Irrigated Palay Production,1108200000,Davao de Oro (Compostela Valley),50010.0,67045.0,46947.0,67020.0,51572.0,68952.0,44212.0,71896.0,49307.0,69446.0,53069.0
Irrigated Palay Production,1108600000,Davao Occidental,1079.21,742.92,1068.62,794.26,1008.81,882.25,1065.32,972.23,1258.21,733.23,1201.53
Irrigated Palay Production,1130700000,Davao City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2952.04,6918.86,5847.71
Irrigated Palay Production,1204700000,Cotabato (North Cotabato),167634.0,235751.0,154035.0,263247.0,155621.0,243221.0,149151.0,237363.0,151754.0,231850.0,169203.0
Irrigated Palay Production,1206300000,South Cotabato,108972.0,157652.0,112393.0,142636.0,116406.0,146103.0,96702.0,157887.0,111322.0,143725.14,116799.0
Irrigated Palay Production,1206500000,Sultan Kudarat,132372.24,230768.0,135140.0,202476.0,139120.0,213985.2,127796.0,206267.0,135563.0,192170.0,134843.0
Irrigated Palay Production,1208000000,Sarangani,12277.98,22193.87,12159.47,21184.97,11949.99,21842.98,8154.15,22772.99,11713.39,22231.98,10145.55
Irrigated Palay Production,1400100000,Abra,20069.0,40030.0,20011.0,35326.0,19949.0,33732.95,17018.5,31819.1,19593.5,32307.8,19550.97
Irrigated Palay Production,1401100000,Benguet,9016.0,11845.0,9524.77,11221.0,9381.15,9742.0,7573.0,8676.6,8232.0,8765.25,7817.91
Irrigated Palay Production,1402700000,Ifugao,23287.1,16691.92,13961.88,16486.18,14203.63,17559.95,12269.55,14365.0,17628.15,12074.67,14072.75
Irrigated Palay Production,1403200000,Kalinga,53334.05,64953.59,54113.26,56313.0,52367.06,56924.95,41094.84,56587.0,58342.0,75379.1,57413.58
Irrigated Palay Production,1404400000,Mountain Province,2573.56,11301.76,2543.29,11203.67,2465.43,8348.49,2461.16,8297.39,2504.93,8587.07,2475.71
Irrigated Palay Production,1408100000,Apayao,36295.28,27781.0,33348.68,24509.43,38902.65,22842.82,33104.87,18909.54,24520.47,17219.07,27801.32
Irrigated Palay Production,1600200000,Agusan del Norte,25540.0,31354.0,31812.0,32996.16,33702.0,36016.1,34137.0,36284.55,34862.0,36596.0,15210.0
Irrigated Palay Production,1600300000,Agusan del Sur,76864.0,59694.65,74916.3,68771.0,91762.0,70731.78,89760.4,77005.0,87557.08,75023.0,93885.0
Irrigated Palay Production,1606700000,Surigao del Norte,28305.55,16318.9,25792.0,16401.28,30350.0,17044.0,30860.0,17227.0,29171.0,16784.0,27771.0
Irrigated Palay Production,1606800000,Surigao del Sur,35012.37,19728.32,35391.0,21769.29,35035.0,21495.0,44155.0,24240.0,41682.0,22332.0,44026.0
Irrigated Palay Production,1608500000,Dinagat Islands,2629.35,1579.0,2485.4,2050.49,1987.0,1934.71,2218.0,2026.0,2635.36,2016.66,2547.7
Irrigated Palay Production,1630400000,Butuan City,,,,,,,,,,,19856.86
Irrigated Palay Production,1704000000,Marinduque,4975.0,5652.0,5223.59,6169.0,5657.0,4892.0,4606.0,4624.0,6035.35,5471.73,6309.69
Irrigated Palay Production,1705100000,Occidental Mindoro,113148.0,144877.0,104774.22,147523.0,106796.68,153361.21,78037.68,157564.22,127310.29,221518.0,133928.05
Irrigated Palay Production,1705200000,Oriental Mindoro,171403.0,168599.74,167071.93,155801.85,148156.93,163920.29,141362.57,156986.13,160288.48,148078.19,153615.63
Irrigated Palay Production,1705300000,Palawan,103110.0,148404.0,100196.0,167027.13,106602.81,179025.84,109189.88,170463.62,111898.01,168180.7,122107.6
Irrigated Palay Production,1705900000,Romblon,9338.0,10448.0,9938.24,10673.0,9597.0,11468.61,7211.44,10830.0,9929.0,10628.0,9843.0
Irrigated Palay Production,1731500000,Puerto Princesa City,,,,,,,,,,,3107.5
Irrigated Palay Production,1804500000,Negros Occidental,89734.0,252669.0,78760.0,250994.0,88819.0,251380.0,85873.0,233669.0,103310.0,214472.0,91786.0
Irrigated Palay Production,1804600000,Negros Oriental,21772.0,31068.0,15783.0,29619.0,20376.4,30846.19,21392.0,34731.0,31085.0,46616.0,27762.0
Irrigated Palay Production,1806100000,Siquijor,1397.0,826.0,1569.0,1461.69,879.23,1329.16,576.39,669.85,911.3,819.28,737.88
Irrigated Palay Production,1830200000,Bacolod City,,,,,,,,,,,881.93
Irrigated Palay Production,1900700000,Basilan,301.0,125.0,368.41,293.0,320.0,264.0,240.0,355.0,385.6,390.0,240.0
Irrigated Palay Production,1903600000,Lanao del Sur,24886.0,38910.5,26091.0,39199.3,26104.46,39331.31,26198.17,39409.74,26242.91,39515.24,26304.62
Irrigated Palay Production,1907000000,Tawi-Tawi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Irrigated Palay Production,1908700000,Maguindanao del Norte,,,,,,,42284.45,36497.46,45854.0,38397.0,46439.0
Irrigated Palay Production,1908800000,Maguindanao del Sur,70443.78,67264.07,91156.3,69363.58,105191.47,81665.14,59841.0,47732.1,64917.19,50527.0,66211.0
